Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
BB,Booz Allen Hamilton Holding Corporation,BAH,Moody\s Investors Service,6/15/2012,Consumer Services,1.576716101,1.505117563,0.222402974,72.52638029,0.015147472,0.022904171,0.492612267,0.057132371,0.028007062,0.059346917,0.093352439,1.848959482,32.2394972,2.333174979,0.699985747,0.338658796,0.70039718,0.001813041,0.001682676,3.333174979,0.022904171,5534.000265,0.002588589,0.053000056,6.982242623,
BBB,MPLX LP,MPLX,Fitch Ratings,9/14/2016,Energy,1.051136364,0.927556818,0.332386364,41.85521236,0.08996139,0.094980695,0.863320463,0.094980695,0.013997357,0.015430937,0.022619163,0.155592935,0.24137931,0.615959616,0.381172654,-0.048780488,0.063664596,0.24260355,1.053254438,1.615959616,0.094980695,20.11121718,3.810650888,0.497297297,2.87804878,
BBB,MPLX LP,MPLX,Standard  Poor\s Ratings Services,12/28/2015,Energy,0.774509804,0.612745098,0.070261438,126.685633,0.221906117,0.226173542,0.755334282,0.226173542,0.009950883,0.010554265,0.01688129,0.044842763,0.072601466,0.696461422,0.41053773,0.012578616,-0.10460251,-0.252525253,1.323232323,1.696461422,0.226173542,33.34770161,2.414141414,0.33997155,1.93258427,
BBB,MPLX LP,MPLX,Moody\s Investors Service,2/9/2015,Energy,0.966202783,0.780318091,0.271371769,6.790078424,0.221229254,0.324639796,0.734999088,0.324639796,0.099876492,0.159798905,0.264731558,0.451461507,0.543624826,1.650589262,0.622725401,-0.000561798,0.681523501,2.216073781,0.899868248,2.650589262,0.324639796,29.1612007,3.251646904,0.450118548,3.443127962,
BBB,EPR Properties,EPR,Standard  Poor\s Ratings Services,8/19/2015,Consumer Services,0.190268064,-0.027959055,0.012856843,51.23751535,0.462052601,0.403824549,0.944341915,0.403824549,0.046127471,0.043772109,0.093801534,0.099831645,3.537957983,1.033528653,0.508243959,0.002835011,0.354234001,1.696652792,-1.176769067,2.033528653,0.403824549,21.40208196,4.789638446,0.661398471,0.254214672,
BBB,EPR Properties,EPR,Standard  Poor\s Ratings Services,11/4/2016,Consumer Services,0.707473471,-0.603518406,0.11565517,73.21504454,0.45612904,0.445219588,0.954176652,0.445219588,0.046244806,0.04674506,0.102924149,0.101385359,4.172944162,1.225636934,0.550690418,0.002518203,0.284233937,1.373171771,-3.152900712,2.225636934,0.445219588,21.38222078,4.831132358,0.620794661,0.188730607,
BB,EPR Properties,EPR,Standard  Poor\s Ratings Services,6/4/2013,Consumer Services,0.426563283,0.426563283,0.092078678,43.94028951,0.37775416,0.412824051,0.921429149,0.412824051,0.04125115,0.046925094,0.083284859,0.109201047,6.567061224,1.018970607,0.504698089,0,0.646869798,2.864801915,0.227872986,2.018970607,0.412824051,19.11896483,4.428714902,0.64407712,0.386112002,
BB,EPR Properties,EPR,Standard  Poor\s Ratings Services,10/7/2013,Consumer Services,0.565002853,3.275127835,0.089042552,45.25794021,0.52534221,0.511965697,0.924165753,0.52534221,0.05507665,0.055181386,0.106791923,0.104839567,40.84095238,0.938969103,0.484262024,-0.080711923,0.472505553,2.30330224,5.208836512,1.938969103,0.511965697,16.370604,4.87465645,0.682438262,0.359699697,
BBB,EPR Properties,EPR,Standard  Poor\s Ratings Services,7/8/2014,Consumer Services,0.298098385,1.471999906,0.019646296,44.81985503,0.466517422,0.460401349,0.935341033,0.460401349,0.048522602,0.050188478,0.09326197,0.104010267,3.161338259,0.922031533,0.479717173,0.023849547,0.659581694,3.043470246,3.736228892,1.922031533,0.460401349,21.06320868,4.61424305,0.650030775,0.302956924,
BB,EPR Properties,EPR,Standard  Poor\s Ratings Services,8/15/2011,Consumer Services,0.073866243,0.073866243,0.055004776,6.068027143,0.381980979,0.330558677,0.921941663,0.330558677,0.042146383,0.040401781,0.078383782,0.110336339,3.705884521,0.859798551,0.462307356,0,0.728420472,3.057975986,0.313572041,1.859798551,0.330558677,22.70463123,4.198091767,0.649073954,0.653429903,
BBB,"Oceaneering International,Inc.",OII,Standard  Poor\s Ratings Services,11/14/2014,Energy,2.523128618,1.828364527,0.634207826,77.63250542,0.117041805,0.081392241,0.234778491,0.171692502,0.121971945,0.105157377,0.258399995,1.042122891,2.802544298,1.118519926,0.527972342,0.655155859,0.463974274,3.141660334,4.346795756,2.118519926,0.081392241,6.876160814,6.771195107,0.197222993,22.64102419,
BBB,"Oceaneering International,Inc.",OII,Standard  Poor\s Ratings Services,10/14/2016,Energy,2.48364361,1.962062617,0.885572149,78.69261706,0.010823194,0.009810253,0.122920686,0.03115157,0.007854162,0.008499396,0.016210802,0.725678726,1.969726635,1.063976163,0.515498281,0.841821853,0.66994203,2.327026062,5.178691284,2.063976163,0.009810253,9.420618764,3.473473759,0.149903834,25.6772647,
BBB,"Oceaneering International,Inc.",OII,Standard  Poor\s Ratings Services,10/8/2015,Energy,2.463638637,1.620278072,0.625426167,73.0279105,0.075425908,0.037168183,0.197674707,0.122050285,0.067359258,0.040459841,0.14632674,0.893052005,2.417840883,1.172333021,0.539665424,0.924567583,0.64317069,3.662355081,3.914313584,2.172333021,0.037168183,6.007941703,5.694219495,0.182975192,20.77601732,
BB,"QEP Resources,Inc.",QEP,Standard  Poor\s Ratings Services,12/9/2013,Energy,0.809041309,0.716134061,0.018550273,196.9389777,0.210540219,0.148064985,-0.011623299,0.507991018,0.016999403,0.012832988,0.04720725,0.080741831,0.086859254,1.77699461,0.639898473,1.068688671,-0.344801544,-2.29296875,0.284040179,2.77699461,0.148064985,6.126132196,6.650111607,1.574032492,1.761094504,
BB,"QEP Resources,Inc.",QEP,Standard  Poor\s Ratings Services,2/9/2016,Energy,1.452306733,1.248441397,0.586034913,163.5679768,-0.240657216,-0.391430412,-0.009664948,-0.608247423,-0.017731885,-0.031218284,-0.037842904,0.073681087,0.084066842,1.134172598,0.531434336,0.385185185,-1.57510908,-4.292751982,2.960362401,2.134172598,-0.391430412,8.057312144,2.725368063,0.775289948,1.782200739,
BB,"QEP Resources,Inc.",QEP,Standard  Poor\s Ratings Services,9/1/2011,Energy,1.283474443,0.734399498,0.045468799,133.6506035,0.246199208,0.249147701,0.007555515,0.466138395,0.03590095,0.039736073,0.080932909,0.145820737,0.10839992,1.254338937,0.55641098,0.571005917,-0.00224354,-0.016430595,0.402266289,2.254338937,0.249147701,5.339105379,7.323512748,1.191007095,2.3553466,
BB,"QEP Resources,Inc.",QEP,Standard  Poor\s Ratings Services,10/20/2014,Energy,1.488325402,1.191180845,0.862581797,155.8391304,0.757874396,-0.620289855,0.003671498,-0.818647343,0.08446397,-0.080836061,0.192476627,0.111448508,0.143129771,1.278801561,0.561172847,0.362149533,-0.767520259,-6.584538376,6.451612903,2.278801561,-0.620289855,23.46828,8.578976641,1.490338164,1.792144595,
BB,"QEP Resources,Inc.",QEP,Standard  Poor\s Ratings Services,7/15/2016,Energy,1.243395493,1.162975913,0.860528361,561.5662055,-12.30237154,-19.30039526,-0.042490119,-15.83596838,-0.171833163,-0.290197011,-0.355440089,0.013967483,0.015476373,1.068518571,0.516562233,0.362584477,1,2.99368516,1.99819576,2.068518571,-19.30039526,-7.508409875,2.99368516,6.558300395,0.39117538,
BB,"QEP Resources,Inc.",QEP,Standard  Poor\s Ratings Services,7/30/2012,Energy,0.85273658,0.613597585,0.05118782,218.9096115,0.198576072,0.20430274,-0.014703606,-0.206314812,0.014085744,0.015814823,0.039283527,0.070933743,0.077848063,1.788885487,0.641433826,0.503787879,-1.160262346,-8.457255343,0.449943757,2.788885487,0.20430274,10.86432231,7.289088864,2.005881443,1.030979714,
BBB,"CSG Systems International,Inc.",CSGS,Standard  Poor\s Ratings Services,2/4/2015,Technology,2.264455569,1.260169455,0.386991054,119.718213,0.065750593,0.125842141,0.3073532,0.134653599,0.042989178,0.109064249,0.100507719,0.653821906,14.66651881,1.337977227,0.572279837,0.347244017,0.622419337,1.604548676,2.51816697,2.337977227,0.125842141,7.511296589,2.577922278,0.148816333,10.50801576,
BBB,"CSG Systems International,Inc.",CSGS,Standard  Poor\s Ratings Services,12/20/2016,Technology,2.221720516,1.926079935,0.501335164,100.2150579,0.08263531,0.131411983,0.507006957,0.174292142,0.07050508,0.156285067,0.250167091,0.853207666,22.97856021,2.548213717,0.718168047,0.371173712,0.740455658,2.012916559,8.928506846,3.548213717,0.131411983,9.797003195,2.718483596,0.110631599,10.68247053,
BBB,"CSG Systems International,Inc.",CSGS,Standard  Poor\s Ratings Services,11/20/2015,Technology,1.439040984,1.165698005,0.368297702,86.75079732,0.083143305,0.128024504,0.495374209,0.150348164,0.071323126,0.186305147,0.180910524,0.857833666,20.90797955,1.536491781,0.605754685,0.350567256,0.803861009,3.545650704,7.759363628,2.536491781,0.128024504,7.567579768,4.41077582,0.182000478,8.751405789,
BB,"Foot Locker,Inc.",FL,Standard  Poor\s Ratings Services,9/25/2015,Consumer Services,3.528735632,1.397988506,1.389367816,0,0.072717103,0.09145574,0.331981541,0.072717103,0.145373218,0.227004512,0.208333333,1.999161308,11.53387097,0.433092949,0.302208555,0.441896024,0.733146067,3.65034965,6.804195804,1.433092949,0.09145574,10.92242792,4.979020979,0.099566494,15.87043189,
BB,"Foot Locker,Inc.",FL,Standard  Poor\s Ratings Services,9/21/2016,Consumer Services,3.722857143,1.462857143,1.458571429,0,0.072989746,0.112924987,0.337965461,0.112924987,0.143311258,0.272195122,0.21190756,1.963443709,11.21331316,0.478652566,0.323708609,0.353643967,0.693959732,3.71942446,7.366906475,1.478652566,0.112924987,7.915228426,5.35971223,0.100512682,17.58781362,
BB,"Foot Locker,Inc.",FL,Standard  Poor\s Ratings Services,10/11/2011,Consumer Services,3.955010225,1.423312883,1.423312883,0,0.033471975,0.050901169,0.300257477,0.050901169,0.058356354,0.106771915,0.08345679,1.743439227,13.08031088,0.430123457,0.300759669,0.342412451,0.702453988,1.463431957,4.447810665,1.430123457,0.050901169,7.758366467,2.083313616,0.064567241,15.84304933,
BB,"Foot Locker,Inc.",FL,Standard  Poor\s Ratings Services,8/13/2013,Consumer Services,3.715408805,1.393081761,1.383647799,0,0.064218699,0.082174054,0.329019735,0.064218699,0.117909118,0.18601245,0.167017249,1.836055836,12.61632653,0.416491376,0.294030294,0.413385827,0.608173077,1.675496689,5.867549669,1.416491376,0.082174054,9.318427184,2.754966887,0.067292138,13.91946309,
BB,"Foot Locker,Inc.",FL,Standard  Poor\s Ratings Services,10/17/2012,Consumer Services,3.79379562,1.552919708,1.552919708,0,0.049439801,0.077360839,0.319402454,0.077360839,0.091147541,0.173860911,0.131753555,1.843606557,13.16861827,0.44549763,0.308196721,0.36091954,0.69416499,2.246223025,5.540683461,1.44549763,0.077360839,7.39311672,3.235863314,0.088386982,15.94583333,
BB,"Foot Locker,Inc.",FL,Standard  Poor\s Ratings Services,10/29/2014,Consumer Services,3.75399361,1.384984026,1.370607029,0,0.06594927,0.085780169,0.327901614,0.06594927,0.123028391,0.1950367,0.171875,1.86550043,11.02542373,0.397035256,0.284198451,0.419354839,0.611320755,2.189189189,5.858108108,1.397035256,0.085780169,9.725836299,3.581081081,0.081475788,16.62357414,
CCC,Oasis PetroleumInc.,OAS,Moody\s Investors Service,3/11/2016,Energy,0.985746206,0.663635284,0.026256989,48.80426981,-0.055770489,-0.078111663,1,-0.15819375,-0.007124328,-0.010678739,-0.017353198,0.127743688,0.138297917,1.435766265,0.589451577,0.286015859,1,2.763853256,1.14779623,2.435766265,-0.078111663,7.812738065,2.763853256,0.49858523,0,
BB,Oasis PetroleumInc.,OAS,Egan-Jones Ratings Company,9/24/2014,Energy,0.876094163,0.602297995,0.057614623,36.64935844,0.388708163,0.624590109,1,0.495130383,0.085355647,0.158355634,0.270724098,0.219587998,0.251408869,2.17171865,0.684713523,0.377658791,1,8.75343359,3.490975852,3.17171865,0.624590109,3.736010829,8.75343359,0.669105309,0,
B,Oasis PetroleumInc.,OAS,Moody\s Investors Service,2/27/2014,Energy,0.95966708,0.578489681,0.197035706,59.12268123,0.210214383,0.334759298,1,0.465135022,0.048379176,0.08550618,0.169040205,0.230142082,0.265803542,2.494069552,0.713800774,0.372043183,1,7.514574607,1.013976978,3.494069552,0.334759298,7.747860527,7.514574607,0.643534007,0,
CCC,Oasis PetroleumInc.,OAS,Moody\s Investors Service,6/15/2012,Energy,3.415633352,2.974137931,2.578933532,57.62285804,0.240268505,0.381872272,1,0.461733783,0.045959724,0.081679935,0.125173831,0.191284846,0.305959045,1.72355488,0.632832807,0.370814478,1,1.912140436,5.33225428,2.72355488,0.381872272,14.6176571,1.912140436,0.532724819,0,
BB,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC,Standard  Poor\s Ratings Services,4/22/2016,Technology,1.634315425,1.500866551,0.521663778,51.10939511,0.036293436,0.057400257,0.086229086,0.061776062,0.100858369,0.271619976,0.408695652,2.778969957,65.84745763,3.052173913,0.753218884,0.367713004,0.920577617,5.443617117,6.87390083,4.052173913,0.057400257,10.53418346,5.913262515,0.071299871,11.26984127,
BB,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC,Standard  Poor\s Ratings Services,4/8/2015,Technology,1.762411348,1.55141844,0.45035461,55.0024266,0.027420529,0.042708081,0.08080563,0.044406697,0.078092605,0.199320498,0.299734748,2.847961299,68.68333333,2.838196286,0.739460954,0.357954545,0.912568306,3.443451333,5.237345141,3.838196286,0.042708081,10.49474466,3.773362838,0.044406697,9.788113695,
BB,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC,Moody\s Investors Service,8/3/2016,Technology,1.38372093,1.236918605,0.283430233,53.71378911,0.027114716,0.042410197,0.095249131,0.052607184,0.055136664,0.127615063,0.307894737,2.033459001,60.77464789,4.584210526,0.820923657,0.360655738,0.911504425,4.489743682,4.707692404,5.584210526,0.042410197,10.11960091,4.925641127,0.052375435,11.12250712,
BBB,Albany International Corporation,AIN,Egan-Jones Ratings Company,6/2/2015,Basic Industries,2.508915037,1.843198944,0.980392371,77.48962561,0.056012987,0.090562089,0.391275181,0.095740899,0.040560418,0.0797961,0.081881817,0.724125234,1.886409711,1.011506877,0.501053139,0.381496296,1.022744548,1.299430664,2.713244908,2.018761682,0.090562089,16.66947649,1.270532965,0.112962454,13.04251588,
BBB,Albany International Corporation,AIN,Egan-Jones Ratings Company,9/2/2015,Basic Industries,3.581212222,2.626106107,1.466462279,75.26722574,0.080669927,0.072517708,0.392588481,0.090009692,0.056722618,0.058277135,0.114791035,0.703144532,1.985811397,1.016329132,0.502206898,-0.112416955,1.009037181,1.132605958,2.16582049,2.023725953,0.072517708,23.22803698,1.122462066,0.135147661,16.11714574,
B,"CoreLogic,Inc.",CLGX,Standard  Poor\s Ratings Services,7/20/2016,Technology,0.586287684,0.571599336,0.107762922,50.32815175,0.05456947,0.08397911,1,0.140630466,0.027267837,0.050623118,0.106233001,0.499690342,4.346752775,2.895908609,0.743320468,0.332516131,0.804821078,3.803810199,1.289570524,3.895908609,0.08397911,10.19332415,4.726280542,0.211803804,6.203423974,
B,"CoreLogic,Inc.",CLGX,Standard  Poor\s Ratings Services,5/6/2011,Technology,1.17288531,1.013819257,0.612834654,48.87234857,-0.041477953,0.052394177,0.687761509,0.077835384,-0.020911029,0.034153911,-0.043597912,0.504148043,7.676859778,1.084924304,0.52036628,0.415202822,1,1.848792691,4.683678684,2.084924304,0.052394177,10.74420511,1.848792691,0.12702369,3.684077396,
B,"CoreLogic,Inc.",CLGX,Standard  Poor\s Ratings Services,8/31/2011,Technology,1.310231115,0.985678875,0.517849474,58.17407607,-0.055738797,0.067535918,1,0.066254678,-0.023989484,0.03464382,-0.06004647,0.430391139,6.247973039,1.503032947,0.600484683,0.743086283,0.55122812,0.812970803,2.567309983,2.503032947,0.067535918,10.82918871,1.474835505,0.12023261,0,
B,"CoreLogic,Inc.",CLGX,Standard  Poor\s Ratings Services,3/25/2016,Technology,0.882485239,0.590400601,0.161259349,57.56170695,0.083661517,0.11335964,1,0.132794105,0.03454263,0.056122419,0.121815358,0.412885532,4.067865642,2.526522406,0.716434525,0.331324397,0.754797785,2.784091164,1.367452565,3.526522406,0.11335964,12.71623118,3.688525879,0.214995648,4.907997446,
B,"CoreLogic,Inc.",CLGX,Standard  Poor\s Ratings Services,3/16/2015,Technology,0.909251893,0.619853248,0.190117874,55.68208734,0.052098161,0.075911006,1,0.12082076,0.020816969,0.03596298,0.072177462,0.399572058,3.811683767,2.467241588,0.711586293,0.279116428,0.729231132,2.584332508,1.397643821,3.467241588,0.075911006,13.76358421,3.543914121,0.229086716,4.34403056,
B,"CoreLogic,Inc.",CLGX,Standard  Poor\s Ratings Services,5/21/2013,Technology,1.140851417,0.824176015,0.287875828,59.40741232,0.0716322,0.106706098,1,0.141780634,0.037062512,0.066571259,0.096034297,0.517400168,8.400269,1.591143769,0.614070044,0.480618857,0.767348996,2.707519944,1.661850301,2.591143769,0.106706098,9.026798615,3.52840749,0.231635211,5.341262167,
B,"CoreLogic,Inc.",CLGX,Standard  Poor\s Ratings Services,7/1/2013,Technology,1.19253123,0.656552552,0.250435387,53.84136086,0.080960147,0.103153394,1,0.129920414,0.03586922,0.055675756,0.103150886,0.443047858,6.801247157,1.875749373,0.652264551,0.25115293,0.698771413,2.600117786,1.650691991,2.875749373,0.103153394,12.6181691,3.720984772,0.265904872,4.337315403,
BBB,"Mohawk Industries,Inc.",MHK,Standard  Poor\s Ratings Services,8/10/2016,Consumer Durables,1.277079961,0.649496748,0.044757424,56.47915798,0.103845626,0.138532531,0.313963354,0.142865339,0.090939179,0.165212913,0.161061178,0.875715061,2.658208292,0.77108678,0.435374928,0.247806627,0.493711362,8.844704739,5.117591493,1.77108678,0.138532531,10.86549022,17.91472795,0.148179496,4.601935336,
BBB,"Mohawk Industries,Inc.",MHK,Standard  Poor\s Ratings Services,6/2/2015,Consumer Durables,1.601517322,0.796283798,0.050044125,50.58597766,0.068170524,0.085076644,0.276056501,0.099032658,0.064203992,0.104884569,0.120408392,0.941814563,2.88673318,0.875403519,0.466781421,0.198281043,0.151594411,1.37820064,6.533629886,1.875403519,0.085076644,12.67615564,9.091368398,0.084858407,5.114719753,
BBB,"Mohawk Industries,Inc.",MHK,Standard  Poor\s Ratings Services,8/27/2015,Consumer Durables,0.997221257,0.490278083,0.025066369,56.23316636,0.076230837,0.092777694,0.298664088,0.103767511,0.061886891,0.112048983,0.126757328,0.811835394,2.564747493,1.048209654,0.51176873,0.176100772,0.447667603,5.552750422,4.819318244,2.048209654,0.092777694,12.79109338,12.40373524,0.112973534,4.506977966,
CCC,Brookdale Senior LivingInc.,BKD,Egan-Jones Ratings Company,5/22/2015,Health Care,0.700405121,0.645662492,0.118577701,14.26295493,-0.038883463,-0.086314294,1,-0.022158537,-0.014160713,-0.034295384,-0.05170169,0.364183424,0.456726112,2.651065473,0.726107349,0.548194756,-0.253832649,-0.415649357,2.814103992,3.651065473,-0.086314294,17.7815106,1.637493673,0.063327406,0,
CCC,Brookdale Senior LivingInc.,BKD,Egan-Jones Ratings Company,9/10/2015,Health Care,0.59268486,0.718588868,0.104777968,10.59937512,-0.092221962,-0.110946884,1,-0.033303579,-0.045526605,-0.0597675,-0.186050361,0.493663373,0.617653563,3.086629403,0.755299563,0.167541845,-0.405946656,-0.643861924,2.493682629,4.086629403,-0.110946884,11.05706329,1.586075201,0.058937533,0,
B,Zebra Technologies Corporation,ZBRA,Standard  Poor\s Ratings Services,9/26/2016,Technology,1.287671233,0.822971549,0.164383562,63.82904309,-0.038332401,-0.036094012,0.459429211,0.022383884,-0.029576857,-0.035025794,-0.172979798,0.771588946,12.23972603,4.848484848,0.829015544,-0.062015504,0.793010753,5.7193695,3.024480142,5.848484848,-0.036094012,16.82900094,7.212221878,0.104085059,4.677966102,
