Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
A,Archer-Daniels-Midland Company,ADM,Moody\s Investors Service,6/15/2012,Consumer Non-Durables,2.080798911,0.102436072,0.046527463,0,0.025236749,0.037371709,0.053299618,0.025236749,0.04825445,0.10405522,0.108079414,1.912070723,8.492210526,1.239781293,0.553527836,0.330679934,1.532905983,-5.587227414,2.109034268,2.239781293,0.037371709,9.383096464,-3.644859813,-0.029004909,10.11602649,
BBB,Mosaic Company (The),MOS,Moody\s Investors Service,11/1/2016,Basic Industries,2.070490249,1.240046046,0.455782774,28.0675155,0.04157592,0.033841514,0.113084269,0.044535656,0.01768335,0.015777244,0.031070676,0.425326738,0.778692178,0.757058198,0.430866888,-0.306105611,0.334096833,1.207191781,3.654394977,1.757058198,0.033841514,13.58657348,3.613299087,0.176760485,13.46502755,
BBB,PPL Corporation,PPL,Egan-Jones Ratings Company,3/19/2014,Public Utilities,1.049063518,0.898615635,0.224348534,28.40598651,0.095278246,0.095193929,1,0.197217538,0.024427679,0.027305488,0.090646559,0.256382542,0.358448938,2.710813412,0.730517305,0.159433127,-0.507525376,-2.381018846,5.732508132,3.710813412,0.095193929,9.953065215,4.691428168,0.240893761,0.801987768,
BBB,Kirby Corporation,KEX,Moody\s Investors Service,6/15/2012,Consumer Services,1.47527592,0.900273133,0.045287068,59.78477014,0.098910678,0.159286799,1,0.168796007,0.061824524,0.113294032,0.12687891,0.625054089,1.015500175,1.052242422,0.512728131,0.370673832,0.274866584,1.582495248,0.3677917,2.052242422,0.159286799,10.1218727,5.757321326,0.168607941,7.733089925,
BBB,Boston Scientific Corporation,BSX,Moody\s Investors Service,6/15/2012,Health Care,1.718317654,0.837299391,0.147758716,59.66806612,0.05785883,0.084229861,0.651141433,0.118604041,0.02071395,0.032951804,0.038844358,0.358008455,4.564071856,0.875275258,0.466744951,0.313084112,0.698412698,0.466441397,0.1769032,1.875275258,0.084229861,8.041151758,0.667859273,0.132248754,13.09852217,
CCC,SunPower Corporation,SPWR,Egan-Jones Ratings Company,9/20/2013,Technology,1.317995013,0.679177457,0.459216723,52.49547404,0.038127347,0.016585414,0.195864475,0.063380987,0.024519262,0.01857852,0.085645068,0.643088576,4.700532634,2.492970946,0.713710759,0.28629488,0.79034532,1.062539832,6.349605608,3.492970946,0.016585414,12.91856336,1.344399474,0.064784942,4.541152648,
AA,General Dynamics Corporation,GD,Egan-Jones Ratings Company,5/5/2015,Capital Goods,1.265871573,0.947494728,0.319104065,47.91423571,0.082101647,0.123233502,0.502949566,0.126053416,0.071644746,0.175985929,0.214134754,0.872634705,9.267647942,1.988840984,0.665422147,0.296948974,0.860246781,9.567650779,26.78763216,2.988840984,0.123233502,10.07387145,11.12198382,0.120834954,7.455031599,
B,HD Supply Holdings,Inc.,HDS,Standard  Poor\s Ratings Services,4/15/2016,Consumer Services,2.024669604,1.041409692,0.074889868,40.60121594,0.000337762,0.005854537,0.287998199,0.069578924,0.00049505,0.010558376,-0.003947368,1.465676568,23.87634409,-8.973684211,1.125412541,1.076923077,0.596610169,0.000907394,0.001000196,-7.973684211,0.005854537,6776.412938,0.001520916,0.03321324,9.191860465
BBB,TennecoInc.,TEN,Egan-Jones Ratings Company,2/4/2015,Capital Goods,1.348526959,0.748193441,0.156753752,46.12351544,0.026840855,0.047624703,1,0.047624703,0.056359102,0.181365898,0.45472837,2.099750623,6.912972085,7.068410463,0.87605985,0.326683292,0.038123167,0.214048067,4.643196527,8.068410463,0.047624703,6.518790495,5.614645445,0.040498812,2.471574344,
BBB,Brookfield Asset Management Inc,BAM,Standard  Poor\s Ratings Services,9/20/2016,Consumer Services,1.326402225,0.889477518,0.284683134,136.5591332,0.067633444,0.053500471,0.274179673,0.1876613,0.010329984,0.03136293,0.062412581,0.152734849,0.538327526,3.407477413,0.563975824,-0.264165391,1.206941291,3.766684024,4.351780333,6.041885608,0.185940764,14.47814111,3.120851074,0.126295523,1.487033151,
A,Cintas Corporation,CTAS,Egan-Jones Ratings Company,10/1/2015,Consumer Non-Durables,2.794919315,1.496291812,0.671552415,40.44942176,0.096186948,0.14507249,0.429168176,0.155556116,0.102712489,0.181853793,0.222834684,1.067842269,5.137454801,1.169499419,0.539064177,0.371679808,0.624799233,3.128179465,3.737308024,2.169499419,0.14507249,12.55084681,5.006695427,0.129615988,23.31556379,
A,El Paso Electric Company,EE,Egan-Jones Ratings Company,11/30/2015,Public Utilities,0.558228424,0.356668495,0.029411977,11740.53831,39.72744908,56.65033948,1,70.89767216,0.0253314,0.039506721,0.080585281,0.00063763,0.000901832,2.181240642,0.685657229,0.298725313,-0.141025901,-0.86373711,0.806803508,3.181240642,56.65033948,9.825208381,6.124670037,119.6270611,3.141151756,
A,Northrop Grumman Corporation,NOC,Egan-Jones Ratings Company,5/12/2014,Capital Goods,1.631642304,1.347377472,0.885640585,39.73987267,0.079153319,0.079153319,0.569238879,0.1266372,0.073992646,0.094913936,0.183804143,0.934801562,8.788667142,1.484086629,0.59743755,0.46670082,0.853403141,9.229094077,22.43031359,2.484086629,0.079153319,7.402487562,10.81445993,0.100685293,8.643612693,
BBB,Timken Company (The),TKR,Moody\s Investors Service,8/31/2015,Capital Goods,2.387492579,1.175341381,0.256481298,57.76868711,-0.024649236,-0.066009818,0.276398705,-0.052710371,-0.025419165,-0.083157895,-0.053454134,1.031235414,3.692851633,1.102906757,0.524467741,0.641350211,0.718249733,3.18083829,1.64595384,2.102906757,-0.066009818,-131.7026071,4.428596549,0.130487762,13.014402,
BBB,Anthem,Inc.,ANTM,Egan-Jones Ratings Company,8/6/2014,Health Care,1.718563034,1.054768735,0.114736528,0.79745134,0.034784857,0.059128978,0.230381148,0.059128978,0.041403367,0.100852889,0.10596133,1.190269878,37.99521679,1.559244247,0.609259647,0.413909938,0.787908468,9.62196448,71.10945995,2.559244247,0.059128978,9.548765879,12.21203335,0.045608677,15.56900707
BBB,Ecopetrol S.A.,EC,Standard  Poor\s Ratings Services,3/18/2011,Energy,1.237874324,0.967850797,0.431363411,42.74620686,0.200860342,0.308440325,0.402094761,0.339499596,0.156902312,0.291424948,0.302150833,0.781151272,1.463300057,0.914342278,0.474803977,0.348787025,0.279917863,101.2602564,98.51251492,1.92572582,0.308440325,0.43036563,361.7498906,0.358149929,4.892090821,
A,Comcast Corporation,CCZ,Moody\s Investors Service,2/17/2016,Consumer Services,0.676807129,0.511442403,0.126251513,33.78123742,0.109555764,0.179465844,1,0.214709435,0.049005247,0.090110246,0.156172875,0.447308704,2.213277885,2.18686028,0.686211534,0.370849536,0.474438172,3.583668544,0.965808528,3.18686028,0.179465844,6.673231218,7.553499598,0.252019863,0,
BBB,HPInc.,HPQ,Egan-Jones Ratings Company,1/15/2014,Technology,1.106390457,0.626040728,0.26719536,51.60145328,0.045530642,0.023312971,0.504603822,0.063500686,0.048383739,0.043520904,0.187502292,1.062663235,9.796562854,2.875316293,0.741956546,0.533613445,0.724414197,4.347983454,6.526370217,3.875316293,0.023312971,2.933425311,6.002068252,0.103367825,3.968328697,
BBB,KennametalInc.,KMT,Egan-Jones Ratings Company,2/10/2015,Capital Goods,2.710226102,1.345771524,0.316174328,68.37856294,0.055817904,0.065359035,0.316158946,0.092849615,0.040941696,0.056102114,0.082086566,0.733486794,3.207828975,1.004962535,0.501237563,0.359212882,0.568269008,1.963662015,2.87025598,2.004962535,0.065359035,10.90526325,3.455514883,0.095824742,9.377822138,
BB,Bunge Limited,BG,Egan-Jones Ratings Company,8/15/2014,Consumer Non-Durables,1.502872243,0.252987132,0.029181985,11.74926961,0.009009639,0.012840923,0.045852942,0.012840923,0.024029489,0.057668133,0.06097561,2.667086599,10.16014931,1.53753256,0.605916387,0.339237057,0.400285919,3.830120268,2.475899173,2.53753256,0.012840923,12.00532234,9.56846117,0.024474729,16.79187192,
BBB,Orange,ORAN,Fitch Ratings,6/9/2015,Public Utilities,0.722608044,0.580314764,0.337646765,42.67663836,0.023450374,0.063328686,1,0.111446318,0.010463327,0.060696896,0.031293346,0.446190218,1.691901862,1.918298995,0.641407629,0.629703763,0.325266985,1.080831967,2.643753499,2.990764234,0.105235138,7.855371748,3.322907083,0.223146153,0,
CCC,Hub Group,Inc.,HUBG,Moody\s Investors Service,1/27/2016,Transportation,1.741330427,1.697376895,0.579176854,39.33953134,0.020123979,0.031649126,0.117056837,0.033194397,0.054528085,0.118395796,0.109516239,2.709607531,9.40542408,1.008437268,0.502100456,0.364153717,0.516345655,2.47115063,6.379111384,2.008437268,0.031649126,6.611822525,4.785845691,0.048700148,13.50897445
BBB,Fidelity National Information Services,Inc.,FIS,Standard  Poor\s Ratings Services,5/28/2015,Miscellaneous,1.546750891,1.099818625,0.308211896,64.10178054,0.105881069,0.164239608,0.324472232,0.198104088,0.046768362,0.081522412,0.103573444,0.441706553,13.27084627,1.214604908,0.548452188,0.318112778,0.872521246,3.568820225,2.219452247,2.214604908,0.164239608,11.66386518,4.090238764,0.181623998,5.932767356
CCC,Kratos Defense  Security Solutions,Inc.,KTOS,Standard  Poor\s Ratings Services,12/16/2016,Capital Goods,1.898727735,1.590330789,0.351653944,125.2145955,-0.090474054,-0.078211455,0.229699417,-0.027815164,-0.063778199,-0.069538625,-0.218885673,0.704933586,13.42771084,2.431982634,0.708623234,-0.154875717,1,-0.20228385,1.355628059,3.431982634,-0.078211455,129.5665152,-0.20228385,-0.018543443,9.774193548
BBB,Westlake Chemical Corporation,WLK,Standard  Poor\s Ratings Services,8/8/2016,Basic Industries,2.035627255,1.181824099,0.388352296,67.50944053,0.078585845,0.110015534,0.193196828,0.114561923,0.03662532,0.057522326,0.113195515,0.466054921,0.790561836,2.090635535,0.676441952,0.248075232,0.246289509,1.587482663,3.551527602,3.090635535,0.110015534,11.86403046,6.445595946,0.164291051,8.251525917,
BBB,Southern Copper Corporation,SCCO,Egan-Jones Ratings Company,11/17/2015,Basic Industries,2.699630515,1.441643121,0.298304716,32.44990983,0.145940268,0.23567649,0.318595295,0.280306784,0.058476003,0.101876124,0.139922856,0.400684496,0.610676768,1.392825248,0.582083982,0.390935082,-0.306660605,-0.339499182,1.104819429,2.392825248,0.23567649,13.66060153,1.107084434,0.174359381,4.527683266,
BBB,TextronInc.,TXT,Egan-Jones Ratings Company,12/27/2013,Capital Goods,1.855477855,0.713286713,0.403263403,29.52205882,0.041143424,0.037508262,0.163003966,0.041143424,0.038473424,0.04566945,0.113594891,0.935105068,5.464559819,1.952554745,0.66131026,0.387665198,0.451851852,1.310423596,4.163996291,2.952554745,0.037508262,12.38988076,2.900117795,0.066920026,9.151761518,
AA,BiogenInc.,BIIB,Egan-Jones Ratings Company,11/5/2013,Health Care,1.811392845,1.16428337,0.342699879,43.4073214,0.268650828,0.272626478,0.876273171,0.362873166,0.156982923,0.187025287,0.216042775,0.584338131,3.959650085,0.376218324,0.273371105,0.318013483,-0.496325495,-4912.74233,5160.957965,1.376218324,0.272626478,0.022568415,9898.22682,0.33828775,3.900296936,
BBB,Starbucks Corporation,SBUX,Moody\s Investors Service,11/25/2013,Consumer Services,1.017499489,0.705763115,0.478995035,13.75961913,0.000557339,-0.015437612,0.571433368,-0.021850365,0.000720693,-0.037446656,0.001852596,1.293096113,4.653085455,1.570577206,0.610982313,1.038277512,0.604167383,2.344988656,4.315627919,2.570577206,-0.015437612,86.47284373,3.881355932,0.195290152,12.98006915,
BB,Clearwater Paper Corporation,CLW,Moody\s Investors Service,1/17/2013,Basic Industries,2.681039071,0.186450184,0.071989836,0,0.034215901,0.0595373,0.142149833,0.077568527,0.039260929,0.076499102,0.11856482,1.147446886,2.136258416,2.019918875,0.668865277,0.425303116,-0.02558218,-0.218167025,1.398320582,3.019918875,0.0595373,6.956606597,8.528085925,0.106008951,9.709606512,
B,WT Offshore,Inc.,WTI,Standard  Poor\s Ratings Services,10/17/2012,Energy,0.874417809,0.400489423,0.044590673,40.79235235,0.082315313,0.13668637,1,0.193609768,0.030644699,0.057622574,0.133011325,0.372284308,0.424416452,3.340435007,0.769608346,0.397779655,1,5.0827983,0.161601885,4.340435007,0.13668637,4.575769325,5.0827983,0.440412766,0
B,IRSA Propiedades Comerciales S.A.,IRCP,Standard  Poor\s Ratings Services,6/28/2016,Consumer Services,0.940035226,0.986440508,0.200355029,118.8990298,0.826803491,1.279788375,0.630894452,0.497227601,0.359414016,0.855837162,2.379588923,0.43470307,0.646614319,5.427871687,0.819827804,0.35395296,0.982375779,11.57021175,4.729149385,6.62074604,1.498738797,1.819978091,11.77778606,0.538007042,0.96957988,
A,National Fuel Gas Company,NFG,Moody\s Investors Service,5/21/2014,Public Utilities,1.484844674,1.197560322,0.214640055,3.886907225,0.142111917,0.185721524,1,0.28304103,0.041811916,0.057433552,0.118466107,0.294218222,0.3551336,1.833309716,0.647055882,0.508430281,0.047539035,0.420396079,4.099493364,2.833309716,0.185721524,8.994414521,8.843176577,0.403690304,0,
A,Avista Corporation,AVA,Egan-Jones Ratings Company,6/3/2015,Public Utilities,1.026158347,0.519486385,0.057474128,42.6145894,0.130412845,0.130456986,1,0.17152962,0.040752867,0.044396406,0.129473815,0.312491207,0.297738697,2.17704798,0.685242399,0.376042393,-0.217938549,-0.945093458,0.457830348,3.17704798,0.130456986,9.539123657,4.336513499,0.18149864,0,
BB,Compass Minerals International,Inc.,CMP,Standard  Poor\s Ratings Services,6/26/2015,Basic Industries,2.956247371,2.018510728,1.122423223,60.61988304,0.169902534,0.143703704,0.328576998,0.242495127,0.133093086,0.131689889,0.333384333,0.783349621,1.82979027,1.504895961,0.600781823,0.400976668,0.484561548,3.50746491,7.950651131,2.504895961,0.143703704,8.43793388,7.238430134,0.189395712,0.183505155
BBB,Newell BrandsInc.,NWL,Standard  Poor\s Ratings Services,4/22/2016,Consumer Non-Durables,1.253897214,0.767122599,0.13818767,77.16846696,0.059164596,0.057051575,0.389573508,0.10166168,0.048090135,0.063806859,0.192001755,0.812819456,9.872663551,2.99253936,0.749532839,0.231703704,0.626369742,1.316004456,1.02042332,3.99253936,0.057051575,16.63926779,2.101002599,0.095643795,5.62126401,
A,Estee Lauder Companies,Inc. (The),EL,Moody\s Investors Service,6/15/2012,Consumer Non-Durables,1.897066392,1.13124035,0.644879053,39.15153235,0.079909194,0.116345062,0.780136209,0.123609535,0.112227005,0.236720554,0.267782427,1.404431691,7.707786527,2.386078357,1,0.313170732,1,5.21319797,6.360406091,2.386078357,0.116345062,7.347519884,5.21319797,0.116572077,4.340807175
A,Canadian National Railway Company,CNI,Moody\s Investors Service,10/31/2013,Transportation,0.791433147,0.591273018,0.26501201,28.13002364,0.246997636,0.339385343,0.486808511,0.366241135,0.086596161,0.142635098,0.201652127,0.3505951,0.403210432,1.328649734,0.570566588,0.272220674,0.458568207,1.899054641,0.772694636,2.328649734,0.373144208,11.50466692,4.141269739,0.335508274,3.674339878,
BBB,Barrick Gold Corporation,GOLD,Moody\s Investors Service,6/15/2012,Basic Industries,2.248197734,1.089941641,0.943700652,10.92230964,0.314976117,0.475625176,0.561674628,0.468741219,0.091723602,0.151610728,0.191927407,0.291208117,0.489613427,0.998673116,0.477273657,0.337763994,0.06434619,0.342513883,2.753130596,2.09245388,0.489603821,7.551647125,5.32298622,0.373349255,2.992805755,
BBB,Yamana GoldInc.,AUY,Fitch Ratings,6/25/2014,Basic Industries,1.125127914,0.598641132,0.345316944,15.86647343,-0.242172551,-0.195820549,0.293473318,-0.114010991,-0.039107709,-0.030914454,-0.062504754,0.16148696,0.179584615,0.595653226,0.372685783,-0.236706528,-0.45595321,-0.395892194,0.400575649,1.59827193,-0.180746868,112.670205,0.86827373,0.354448027,3.139236111,
BBB,Reliance Steel  Aluminum Co.,RS,Egan-Jones Ratings Company,4/30/2015,Basic Industries,4.708961979,9.266445383,0.16022933,39.97273145,0.035544797,0.052269509,0.250775001,0.059072295,0.047405763,0.076152109,0.090631861,1.333690631,6.309828544,0.911832154,0.476941531,0.311184331,0.465168539,2.131742099,64.32814987,1.911832154,0.052269509,7.553243172,4.5827306,0.03406177,27.33193717,
BBB,Nucor Corporation,NUE,Egan-Jones Ratings Company,2/3/2014,Basic Industries,3.270071257,1.694930559,0.756677836,34.69497475,0.025615359,0.041524307,0.074040604,0.041524307,0.032099975,0.059738654,0.06382942,1.253153414,3.874710801,0.988457015,0.497097502,0.259876151,-0.110397616,-0.372960132,4.736922436,1.988457015,0.041524307,13.13101575,3.37833501,0.056579173,15.79247018,
BBB,Verisk Analytics,Inc.,VRSK,Egan-Jones Ratings Company,10/29/2015,Technology,0.408697745,0.312334503,0.093525331,56.49689073,0.245442237,0.346920953,0.611571511,0.356169458,0.090381695,0.17343322,0.369951116,0.368240185,4.945404718,3.093208436,0.755692871,0.292512503,0.733619588,2.771506129,0.859674561,4.093208436,0.346920953,16.05844425,3.777851865,0.301588,3.269807542
A,BroadcomInc.,AVGO,Standard  Poor\s Ratings Services,5/28/2015,Technology,3.774606299,2.348425197,1.578740157,66.86109159,0.061606934,0.069337081,0.439681424,0.102600141,0.025069107,0.042849604,0.081097749,0.406920217,3.686528497,2.234967623,0.690877895,0.111486486,0.651914894,3.028874757,6.342447925,3.234967623,0.09510424,24.26236289,4.646119895,0.275240103,4.644660194,
B,YRC Worldwide,Inc.,YRCW,Egan-Jones Ratings Company,12/19/2014,Transportation,1.245439469,1.063018242,0.28358209,3.38E-05,-0.013220205,-0.016377269,1,0.008879242,-33753.14861,-60057.88712,141350.211,2553148.615,5098591.549,-4.187763713,1,0,-1.464285714,17498.93299,-0.072983355,-4.187763713,-0.016377269,-0.000179327,-11950.49082,0.005524862,0
A,Coca-Cola European PartnersPLC,CCEP,Moody\s Investors Service,5/18/2016,Consumer Non-Durables,0.938683948,0.716849452,0.0777667,72.78085006,0.081055459,0.101753832,0.365302575,0.119924159,0.073327616,0.155911824,0.588978186,0.904659806,3.740543735,7.032146958,0.875500286,0.203416149,0.673535792,2.970339652,0.841835392,8.032146958,0.122926213,13.94537553,4.410069499,0.145678622,2.719702099,
A,Plains All American Pipeline, L.P.,PAA,Egan-Jones Ratings Company,2/26/2014,Energy,0.917390501,0.769543522,0.007577158,31.42961964,0.03221378,0.035267107,0.051291155,0.040900376,0.066846758,0.099672219,0.178048142,2.075098232,3.905074406,1.663526949,0.624557957,0.067114094,0.174513818,1,1.542521994,2.663526949,0.035267107,11.76087019,5.730205279,0.046249615,0.33191062
BB,Darling IngredientsInc.,DAR,Moody\s Investors Service,9/27/2013,Consumer Non-Durables,6.377129477,5.745661863,4.925550327,23.89722375,0.063222419,0.101227118,0.268311914,0.098381828,0.033588943,0.056880106,0.053918648,0.531282164,2.585688289,0.605249902,0.377044036,0.313583997,0.427062324,0.752898951,7.554942021,1.605249902,0.101227118,8.669103766,1.762972073,0.122259871,28.83043757,
BB,TEGNAInc.,TGNA,Moody\s Investors Service,6/15/2012,Consumer Services,1.19248351,1.313914386,0.185075011,48.28556129,0.087547512,0.124604651,0.434903966,0.158548234,0.069334462,0.11425768,0.197065928,0.791963817,3.194673054,1.842250775,0.648166162,0.234023099,0.911008726,3.100326885,2.056088752,2.842250775,0.124604651,3.653711548,3.40318023,0.155369792,15.6729847,
A,Walt Disney Company (The),DIS,Standard  Poor\s Ratings Services,1/9/2015,Consumer Services,1.14121276,0.845847126,0.257372856,58.48913199,0.15366808,0.240571159,0.458750743,0.233544343,0.089147978,0.165422236,0.166844611,0.580133348,2.092105263,0.799924374,0.427413508,0.361236481,0.661451943,3.768617607,1.992957309,1.871546777,0.240099973,11.86877601,5.697492688,0.200356462,3.478604345,
BBB,Republic Services,Inc.,RSG,Standard  Poor\s Ratings Services,11/26/2013,Public Utilities,0.828082232,0.741366257,0.12422107,38.62394858,0.069963883,0.071033123,0.378094853,0.143788908,0.029519981,0.032793809,0.074511292,0.421931707,1.196168713,1.524096919,0.603818699,0.43836762,0.431081256,1.843371431,1.055919835,2.524096919,0.071033123,8.532347336,4.2761577,0.183932899,10.23601877
BBB,Genpact Limited,G,Standard  Poor\s Ratings Services,7/1/2015,Consumer Services,2.010276208,1.751184228,0.758489773,87.52383338,0.097445231,0.122612192,0.393124625,0.135792777,0.085848557,0.151441399,0.183858548,0.880992909,14.03135761,1.141661479,0.533072799,0.2052566,0.814662794,1.254190479,2.120017943,2.141661479,0.135316963,13.84197562,1.539520999,0.133049633,148.0812017,
BBB,AGCO Corporation,AGCO,Egan-Jones Ratings Company,8/2/2013,Capital Goods,1.606365576,0.792674253,0.372403983,31.82740176,0.05536345,0.051979716,0.22162067,0.08349943,0.070768356,0.099648113,0.148920253,1.278250462,6.732135056,1.104333948,0.524790255,0.461030854,0.508406524,4.164439877,13.24152107,2.104333948,0.051979716,4.517256992,8.191161357,0.073885917,8.743413517,
BB,HCA Healthcare,Inc.,HCA,Egan-Jones Ratings Company,11/30/2015,Health Care,1.673676577,1.21102248,0.134336476,49.31029341,0.048840357,0.090775619,1,0.090775619,0.065019546,0.145328338,-0.280168443,1.331266797,2.903356867,-5.308988025,1.232073052,0.318675764,0.498310097,5.695412525,1.909737731,-4.308988025,0.090775619,9.933268138,11.42945438,0.108600399,0
B,Freeport-McMoran,Inc.,FCX,Moody\s Investors Service,1/27/2016,Basic Industries,1.732528442,0.217552821,0.052008358,15.83957927,-0.770674561,-0.883101342,-0.796561063,-0.842854444,-0.262704768,-0.33170097,-1.563106796,0.340876398,0.577156567,4.950051099,0.831934216,0.138007275,-0.972981366,-2.895563771,0.229205176,5.950051099,-0.883101342,-2.547415276,2.975970425,0.202809095,8.501937407
B,Ferro Corporation,FOE,Egan-Jones Ratings Company,4/15/2014,Basic Industries,1.770271347,1.008038734,0.090293914,64.26087773,0.0439903,0.058537758,0.20161599,0.058537758,0.07135744,0.137852234,0.275093875,1.622117613,5.50449001,2.855153374,0.740606948,0.155296502,-0.853336222,-0.182183988,0.327551917,3.855153374,0.058537758,9.514937741,0.213496138,0.011290163,8.485231711,
BB,Vishay Intertechnology,Inc.,VSH,Standard  Poor\s Ratings Services,6/28/2016,Capital Goods,4.123646564,1.64219049,1.038850923,43.24475285,-0.047169992,0.032488759,0.235697817,0.042512284,-0.034416264,0.027730143,-0.066881729,0.729622015,2.658613931,0.943317497,0.485416047,2.441436982,0.400230709,0.66478673,3.243811781,1.943317497,0.032488759,6.534866586,1.661008802,0.106643025,11.18419948
BBB,NVIDIA Corporation,NVDA,Standard  Poor\s Ratings Services,9/21/2016,Technology,2.574649085,2.357294768,0.253509145,36.79141717,0.12255489,0.148303393,0.561077844,0.149101796,0.083310719,0.148037458,0.137390915,0.679782904,10.75107296,0.629671067,0.381818182,0.173620458,0.926808511,2.005524862,9.276243094,1.64913851,0.148303393,19.70365466,2.163904236,0.234530938,7.429054054,
B,V.F. Corporation,VFC,Moody\s Investors Service,6/7/2016,Consumer Non-Durables,2.143666323,1.198249228,0.486096807,39.12989279,0.090251724,0.141859885,0.482090917,0.148923793,0.112655498,0.21398584,0.201671123,1.248236515,12.73333333,0.790157846,0.441390041,-0.229642648,0.824746467,2.323583138,2.428571429,1.790157846,0.136895454,15.3184355,2.817330211,0.099975069,8.750367107,
BB,FTI Consulting,Inc.,FCN,Standard  Poor\s Ratings Services,11/9/2012,Consumer Services,2.216902205,1.926465416,0.515406135,99.35663729,-0.023455311,0.001974797,0.378178684,0.0374387,-0.016254353,0.001579704,-0.034623565,0.692992425,23.12398815,1.130110313,0.530540745,12.8773282,0.769036842,2.292613354,3.888902669,2.130110313,0.001974797,10.82525926,2.981148924,0.076219298,9.994312448
BB,Acco Brands Corporation,ACCO,Egan-Jones Ratings Company,11/17/2014,Consumer Durables,1.969650986,1.297673242,0.134547294,90.86105849,0.054226853,0.081103481,0.313698792,0.102770542,0.041142652,0.074822501,0.134508076,0.758713618,7.172823779,2.269309838,0.694125045,0.331386861,0.82760629,1.249780123,0.814423923,3.269309838,0.081103481,6.988137463,1.510114336,0.101645749,7.286612194,
AA,International Business Machines Corporation,IBM,Standard  Poor\s Ratings Services,12/18/2015,Technology,1.240304649,0.482272608,0.224284339,37.20953989,0.161363331,0.195067347,0.497718403,0.195067347,0.119371917,0.209180595,0.924835226,0.73977103,7.620117461,6.747510868,0.870926286,0.161868924,0.789569614,13.72063872,8.371949786,7.747510868,0.195067347,7.794976213,17.37736416,0.208071837,6.811048441,
BB,ArcelorMittal,MT,Moody\s Investors Service,11/6/2012,Basic Industries,1.333305366,0.403784033,0.190460209,22.03964946,-0.039803831,-0.062436916,0.007956016,-0.031408452,-0.029404025,-0.025986846,-0.071294878,0.738723486,1.564861098,1.351284669,0.557308023,0.362495245,0.116666667,1.197376113,8.725662201,2.424663944,-0.027822308,19.34690993,10.26322382,0.063410637,7.323836241,
BBB,Braskem S.A.,BAK,Standard  Poor\s Ratings Services,8/8/2014,Basic Industries,1.046963389,0.493882693,0.276239388,22.90509309,0.015647765,0.026290636,0.129509893,0.075915858,0.014464001,0.112121262,0.12470324,0.924349351,1.573976819,7.646801035,0.886932374,0.404816036,-0.234607164,-1.286666063,5.124516599,8.621628047,0.086780248,5.652569535,5.484342602,0.095561,3.495180496,
AA,AppleInc.,AAPL,Standard  Poor\s Ratings Services,5/20/2016,Technology,1.108770624,0.725096142,0.262002233,26.31360845,0.228457737,0.310271057,0.40059902,0.304772907,0.183813632,0.345525066,0.447354531,0.804584841,10.40073873,1.433739684,0.589109712,0.263683376,0.858637068,12.12808866,7.230654597,2.433739684,0.310271057,7.845289232,14.12481374,0.347714096,3.947280924,
BB,American Airlines Group,Inc.,AAL,Egan-Jones Ratings Company,11/12/2013,Transportation,1.037447487,0.783065334,0.082572794,21.29155293,-0.068578693,-0.081516659,1,0.052312755,-0.043379535,-0.076566451,0.671548883,0.632551209,1.388597539,-16.48077627,1.064596244,0.158715596,-3.613333333,-14.95896863,56.73858911,-15.48077627,-0.081516659,8.751531542,4.139935969,0.02524025,5.730263158
B,SM Energy Company,SM,Standard  Poor\s Ratings Services,8/9/2016,Energy,0.541081769,0.519888143,0.022573777,45.55566964,-0.622402563,-0.987240544,1,-0.870109655,-0.118517666,-0.20104514,-0.303445591,0.19041963,0.200193904,1.560340599,0.609426964,0.36955328,1,7.219778498,0.834460871,2.560340599,-0.987240544,-10.30745863,7.219778498,0.454067107,0,
B,Concho ResourcesInc.,CXO,Moody\s Investors Service,6/15/2012,Energy,0.585939382,7.107806813,0.000487543,1045.497929,0.315027239,0.429002964,1,0.499311194,0.080024953,0.121411675,0.183892988,0.254025505,0.276619135,1.297945577,0.564828684,0.382942752,1,11.69278911,0.019886724,2.297945577,0.429002964,10.07063503,11.69278911,0.689356752,0,
BBB,Quest Diagnostics Incorporated,DGX,Egan-Jones Ratings Company,2/12/2014,Health Care,1.221731449,0.917844523,0.165194346,43.51805206,0.118807725,0.118667786,0.394626364,0.20640918,0.094881538,0.108495394,0.215045593,0.798614215,8.877018634,1.266464032,0.558784086,0.589622642,0.645705521,2.769736842,1.230263158,2.266464032,0.118667786,6.317838453,4.289473684,0.091239854,4.702173913,
